model,category,image,expected,onnx,same_verdict,abs_diff
fastflow,screw,thread_side/017.png,0.702334,0.7022672891616821,True,6.671083831788494e-05
fastflow,screw,thread_side/020.png,0.710931,0.7116415500640869,True,0.0007105500640869344
fastflow,screw,thread_side/021.png,0.661066,0.6611668467521667,True,0.00010084675216670558
fastflow,screw,thread_top/000.png,0.816768,0.8177539706230164,True,0.0009859706230163079
fastflow,screw,thread_top/001.png,0.898348,0.8987563848495483,True,0.00040838484954830445
fastflow,screw,thread_top/003.png,0.629288,0.6302777528762817,True,0.0009897528762817798
fastflow,screw,thread_top/005.png,0.856695,0.8569531440734863,True,0.00025814407348634383
fastflow,screw,thread_top/006.png,1.0,1.0,True,0.0
fastflow,screw,thread_top/007.png,0.881255,0.8808974027633667,True,0.00035759723663331133
fastflow,screw,thread_top/008.png,0.6714,0.6752205491065979,True,0.0038205491065979036
fastflow,screw,thread_top/009.png,1.0,1.0,True,0.0
fastflow,screw,thread_top/010.png,0.813261,0.8137509822845459,True,0.0004899822845458868
fastflow,screw,thread_top/011.png,1.0,1.0,True,0.0
fastflow,screw,thread_top/013.png,0.793073,0.7925262451171875,True,0.0005467548828125279
fastflow,screw,thread_top/015.png,0.7271,0.7272025346755981,True,0.00010253467559817597
fastflow,screw,thread_top/019.png,0.804798,0.8059223890304565,True,0.0011243890304565296
fastflow,pill,color/004.png,0.893276,0.8932337760925293,True,4.222390747066207e-05
fastflow,pill,color/005.png,0.899788,0.8997882604598999,True,2.6045989987011353e-07
fastflow,pill,color/006.png,0.563248,0.5628440380096436,True,0.0004039619903564162
fastflow,pill,color/009.png,0.824093,0.8249520063400269,True,0.000859006340026891
fastflow,pill,color/010.png,0.866387,0.8694140315055847,True,0.0030270315055846986
fastflow,pill,color/016.png,0.496012,0.4964198172092438,True,0.00040781720924376597
fastflow,pill,color/018.png,0.615965,0.6177043914794922,True,0.0017393914794922027
fastflow,pill,color/019.png,0.816238,0.8162646293640137,True,2.662936401365279e-05
fastflow,pill,color/020.png,0.75548,0.7552616596221924,True,0.00021834037780765758
fastflow,pill,combined/000.png,0.730696,0.7303328514099121,True,0.0003631485900879028
fastflow,pill,combined/003.png,0.816128,0.8164684772491455,True,0.0003404772491455432
fastflow,pill,combined/004.png,0.81856,0.818305253982544,True,0.000254746017456009
fastflow,pill,combined/005.png,0.844203,0.8441779613494873,True,2.503865051273202e-05
fastflow,pill,combined/007.png,0.378931,0.3782062530517578,True,0.0007247469482422053
fastflow,pill,combined/008.png,0.873278,0.8740825057029724,True,0.0008045057029724134
fastflow,pill,combined/010.png,0.730253,0.7300037145614624,True,0.0002492854385376386
fastflow,pill,combined/011.png,0.848864,0.8495659828186035,True,0.0007019828186035637
fastflow,pill,combined/014.png,0.896455,0.8964815139770508,True,2.6513977050779403e-05
fastflow,pill,combined/015.png,0.858322,0.8587983846664429,True,0.0004763846664428417
fastflow,pill,contamination/004.png,0.387242,0.38729190826416016,True,4.9908264160181126e-05
fastflow,pill,contamination/008.png,0.549832,0.5506103038787842,True,0.0007783038787841923
fastflow,pill,contamination/010.png,0.486994,0.48769494891166687,True,0.0007009489116668877
fastflow,pill,contamination/014.png,0.765693,0.7656620144844055,True,3.0985515594439406e-05
fastflow,pill,contamination/017.png,0.780435,0.7793055772781372,True,0.0011294227218627828
fastflow,pill,contamination/018.png,0.810205,0.8108906149864197,True,0.0006856149864197247
fastflow,pill,contamination/020.png,0.779338,0.7793939113616943,True,5.591136169436073e-05
fastflow,pill,crack/000.png,0.820472,0.8213218450546265,True,0.0008498450546264857
fastflow,pill,crack/002.png,0.856805,0.856630265712738,True,0.00017473428726200169
fastflow,pill,crack/006.png,0.793617,0.7926956415176392,True,0.0009213584823608567
fastflow,pill,crack/009.png,0.656258,0.6566920280456543,True,0.0004340280456542889
fastflow,pill,crack/010.png,0.418304,0.4142320156097412,True,0.004071984390258798
fastflow,pill,crack/013.png,0.455735,0.45346149802207947,True,0.0022735019779205334
fastflow,pill,crack/014.png,0.372144,0.3740864396095276,True,0.001942439609527613
fastflow,pill,crack/015.png,0.431939,0.4311096966266632,True,0.0008293033733368094
fastflow,pill,crack/016.png,0.678269,0.6772200465202332,True,0.0010489534797668565
fastflow,pill,crack/018.png,0.638242,0.6395285129547119,True,0.001286512954711938
fastflow,pill,crack/019.png,0.720232,0.7179561257362366,True,0.002275874263763411
fastflow,pill,crack/023.png,0.451626,0.45220711827278137,True,0.0005811182727813446
fastflow,pill,crack/024.png,0.104104,0.10402971506118774,True,7.428493881225795e-05
fastflow,pill,faulty_imprint/002.png,0.773794,0.7755832076072693,True,0.0017892076072693053
fastflow,pill,faulty_imprint/004.png,0.406534,0.4076879322528839,True,0.0011539322528839047
fastflow,pill,faulty_imprint/009.png,0.600141,0.6000656485557556,True,7.535144424442031e-05
fastflow,pill,faulty_imprint/011.png,0.618619,0.6190798282623291,True,0.0004608282623290716
fastflow,pill,faulty_imprint/014.png,0.6436,0.6457479596138,True,0.002147959613800099
fastflow,pill,faulty_imprint/015.png,0.604274,0.6033005118370056,True,0.0009734881629943626
fastflow,pill,good/000.png,0.115147,0.11452049016952515,True,0.0006265098304748529
fastflow,pill,good/001.png,0.008187,0.010043174028396606,True,0.0018561740283966066
fastflow,pill,good/002.png,0.152213,0.15207257866859436,True,0.00014042133140562685
fastflow,pill,good/004.png,0.324555,0.3221012353897095,True,0.0024537646102905097
fastflow,pill,good/006.png,0.605525,0.6108779907226562,True,0.00535299072265627
fastflow,pill,good/007.png,0.11814,0.12365216016769409,True,0.005512160167694097
fastflow,pill,good/008.png,0.0,0.0,True,0.0
fastflow,pill,good/012.png,0.097992,0.10515373945236206,True,0.007161739452362065
fastflow,pill,good/013.png,0.0,0.0,True,0.0
fastflow,pill,good/015.png,0.013084,0.01714298129081726,True,0.004058981290817261
fastflow,pill,good/018.png,0.223506,0.22429922223091125,True,0.0007932222309112447
fastflow,pill,good/022.png,0.081461,0.08064004778862,True,0.0008209522113800105
fastflow,pill,good/024.png,0.537624,0.5386712551116943,True,0.0010472551116943452
fastflow,pill,pill_type/000.png,0.847291,0.8475182056427002,True,0.00022720564270017896
fastflow,pill,pill_type/001.png,0.873509,0.8738996982574463,True,0.00039069825744630915
fastflow,pill,pill_type/002.png,0.898691,0.8987029790878296,True,1.1979087829572244e-05
fastflow,pill,pill_type/003.png,0.890348,0.8903577327728271,True,9.73277282712015e-06
fastflow,pill,pill_type/004.png,0.880764,0.8810685873031616,True,0.00030458730316162974
fastflow,pill,pill_type/006.png,0.872315,0.8717376589775085,True,0.0005773410224914066
fastflow,pill,scratch/001.png,0.435356,0.4349921941757202,True,0.0003638058242798059
fastflow,pill,scratch/002.png,0.509285,0.5093932747840881,True,0.00010827478408814706
fastflow,pill,scratch/004.png,0.452005,0.4508174955844879,True,0.001187504415512075
fastflow,pill,scratch/005.png,0.441186,0.44184643030166626,True,0.0006604303016662372
fastflow,pill,scratch/006.png,0.720878,0.7208435535430908,True,3.444645690919845e-05
fastflow,pill,scratch/007.png,0.442816,0.4408671259880066,True,0.0019488740119933956
fastflow,pill,scratch/008.png,0.237303,0.2314075231552124,True,0.005895476844787584
fastflow,pill,scratch/009.png,0.487509,0.4888250231742859,True,0.001316023174285863
fastflow,pill,scratch/010.png,0.730404,0.7303642630577087,True,3.973694229131297e-05
fastflow,pill,scratch/012.png,0.290753,0.29767608642578125,True,0.006923086425781266
fastflow,pill,scratch/013.png,0.513891,0.5151385068893433,True,0.001247506889343275
fastflow,pill,scratch/014.png,0.747822,0.7477259039878845,True,9.609601211546526e-05
fastflow,pill,scratch/015.png,0.567506,0.5673656463623047,True,0.00014035363769526743
fastflow,pill,scratch/016.png,0.414062,0.41955137252807617,True,0.005489372528076186
fastflow,pill,scratch/017.png,0.305156,0.2928878366947174,True,0.012268163305282576
fastflow,pill,scratch/019.png,0.788488,0.7881858944892883,True,0.0003021055107116366
fastflow,pill,scratch/020.png,0.782568,0.7828490734100342,True,0.0002810734100341383
fastflow,pill,scratch/021.png,0.821495,0.8218587636947632,True,0.00036376369476320836
fastflow,pill,scratch/022.png,0.435332,0.4356587827205658,True,0.00032678272056579916
fastflow,pill,scratch/023.png,0.878617,0.8781915903091431,True,0.00042540969085691493
efficientad,metal_nut,bent/000.png,0.577033,0.5770328044891357,True,1.9551086427593845e-07
efficientad,metal_nut,bent/003.png,0.554058,0.5540525913238525,True,5.408676147511393e-06
efficientad,metal_nut,bent/004.png,0.523006,0.5230053663253784,True,6.336746215529487e-07
efficientad,metal_nut,bent/007.png,0.516471,0.5164767503738403,True,5.750373840318623e-06
efficientad,metal_nut,bent/008.png,0.535403,0.5354111790657043,True,8.179065704383426e-06
efficientad,metal_nut,bent/010.png,0.52578,0.5257810950279236,True,1.0950279235588667e-06
efficientad,metal_nut,bent/013.png,0.569806,0.5698092579841614,True,3.2579841613422644e-06
efficientad,metal_nut,bent/017.png,0.542365,0.5423728227615356,True,7.822761535658529e-06
efficientad,metal_nut,bent/018.png,0.524285,0.5242840051651001,True,9.94834899903374e-07
efficientad,metal_nut,bent/020.png,0.560725,0.560729444026947,True,4.44402694699253e-06
efficientad,metal_nut,bent/024.png,0.53198,0.5319940447807312,True,1.4044780731192752e-05
efficientad,metal_nut,color/003.png,0.569653,0.5696591138839722,True,6.113883972203027e-06
efficientad,metal_nut,color/004.png,0.538973,0.5389824509620667,True,9.450962066614998e-06
efficientad,metal_nut,color/006.png,0.531892,0.5319087505340576,True,1.6750534057585753e-05
efficientad,metal_nut,color/008.png,0.539221,0.5392194986343384,True,1.501365661571441e-06
efficientad,metal_nut,color/009.png,0.563623,0.5636231303215027,True,1.3032150270042564e-07
efficientad,metal_nut,color/011.png,0.557475,0.557478666305542,True,3.666305541938364e-06
efficientad,metal_nut,color/012.png,0.713459,0.7134535312652588,True,5.468734741165271e-06
efficientad,metal_nut,color/014.png,0.581096,0.5810937881469727,True,2.2118530272896564e-06
efficientad,metal_nut,color/018.png,0.643728,0.6437222957611084,True,5.704238891568458e-06
efficientad,metal_nut,color/019.png,0.678255,0.678255558013916,True,5.580139159633291e-07
efficientad,metal_nut,color/020.png,0.681349,0.6813392043113708,True,9.795688629132826e-06
efficientad,metal_nut,color/021.png,0.542224,0.5422267317771912,True,2.7317771911228306e-06
efficientad,metal_nut,flip/001.png,0.696035,0.696047842502594,True,1.2842502594034855e-05
efficientad,metal_nut,flip/004.png,0.589718,0.589716374874115,True,1.62512588497421e-06
efficientad,metal_nut,flip/006.png,0.585279,0.5852619409561157,True,1.705904388427104e-05
efficientad,metal_nut,flip/007.png,0.579254,0.5792626142501831,True,8.614250183058836e-06
efficientad,metal_nut,flip/008.png,0.563536,0.5635111331939697,True,2.486680603031033e-05
efficientad,metal_nut,flip/009.png,0.62411,0.6241010427474976,True,8.957252502495017e-06
efficientad,metal_nut,flip/012.png,0.543833,0.5438232421875,True,9.757812500010843e-06
efficientad,metal_nut,flip/013.png,0.617152,0.6171200275421143,True,3.197245788577607e-05
efficientad,metal_nut,flip/014.png,0.544528,0.5445299744606018,True,1.9744606017946253e-06
efficientad,metal_nut,flip/015.png,0.571917,0.5718907713890076,True,2.6228610992440338e-05
efficientad,metal_nut,flip/017.png,0.598582,0.5985946655273438,True,1.2665527343802552e-05
efficientad,metal_nut,flip/018.png,0.583132,0.583131730556488,True,2.6944351194657656e-07
efficientad,metal_nut,flip/020.png,0.533287,0.5332776308059692,True,9.369194030717232e-06
efficientad,metal_nut,good/002.png,0.487149,0.48714661598205566,True,2.3840179443346265e-06
efficientad,metal_nut,good/003.png,0.485231,0.48523446917533875,True,3.4691753387217084e-06
efficientad,metal_nut,good/004.png,0.486665,0.4866666793823242,True,1.6793823242045036e-06
efficientad,metal_nut,good/006.png,0.48706,0.4870610535144806,True,1.0535144805978724e-06
efficientad,metal_nut,good/008.png,0.491426,0.491426557302475,True,5.573024750016309e-07
efficientad,metal_nut,good/011.png,0.490108,0.49010735750198364,True,6.424980163455274e-07
efficientad,metal_nut,good/016.png,0.523742,0.5237433910369873,True,1.3910369872638384e-06
efficientad,metal_nut,good/017.png,0.48808,0.48808053135871887,True,5.313587188582325e-07
efficientad,metal_nut,good/018.png,0.486023,0.48603272438049316,True,9.72438049318125e-06
efficientad,metal_nut,good/020.png,0.484912,0.4849104583263397,True,1.5416736602880121e-06
efficientad,metal_nut,good/021.png,0.485903,0.4858965277671814,True,6.472232818577339e-06
efficientad,metal_nut,scratch/007.png,0.54048,0.5404824018478394,True,2.4018478393950105e-06
efficientad,metal_nut,scratch/008.png,0.534701,0.5347001552581787,True,8.447418212709223e-07
efficientad,metal_nut,scratch/011.png,0.527977,0.5279841423034668,True,7.1423034667672525e-06
efficientad,metal_nut,scratch/012.png,0.559049,0.5590616464614868,True,1.2646461486798266e-05
efficientad,metal_nut,scratch/014.png,0.541977,0.5419787168502808,True,1.7168502807196617e-06
efficientad,metal_nut,scratch/015.png,0.537226,0.5372266173362732,True,6.173362732120324e-07
efficientad,metal_nut,scratch/016.png,0.530253,0.5302546620368958,True,1.6620368957775966e-06
efficientad,metal_nut,scratch/017.png,0.573138,0.5731415152549744,True,3.5152549743289185e-06
efficientad,metal_nut,scratch/018.png,0.548134,0.5481335520744324,True,4.4792556763706415e-07
efficientad,metal_nut,scratch/021.png,0.508927,0.5089313983917236,True,4.398391723614559e-06
efficientad,metal_nut,scratch/022.png,0.488353,0.48835641145706177,True,3.4114570617860274e-06
efficientad,screw,good/000.png,0.482008,0.48214250802993774,True,0.00013450802993775213
efficientad,screw,good/002.png,0.514455,0.514424741268158,True,3.0258731842036646e-05
efficientad,screw,good/007.png,0.534811,0.5348711609840393,True,6.016098403927028e-05
efficientad,screw,good/010.png,0.493685,0.49371060729026794,True,2.560729026795938e-05
efficientad,screw,good/011.png,0.54027,0.5402745008468628,True,4.500846862764973e-06
efficientad,screw,good/013.png,0.472072,0.47211694717407227,True,4.4947174072274e-05
efficientad,screw,good/015.png,0.535357,0.535326361656189,True,3.063834381100694e-05
efficientad,screw,good/016.png,0.476963,0.4770151972770691,True,5.219727706906596e-05
efficientad,screw,good/017.png,0.483817,0.4838014245033264,True,1.5575496673581046e-05
efficientad,screw,good/021.png,0.470251,0.47026413679122925,True,1.313679122927347e-05
efficientad,screw,good/024.png,0.608992,0.608927309513092,True,6.469048690793677e-05
efficientad,screw,good/027.png,0.484178,0.48418375849723816,True,5.758497238161908e-06
efficientad,screw,good/028.png,0.462701,0.46270251274108887,True,1.5127410888937654e-06
efficientad,screw,good/029.png,0.490758,0.4907190203666687,True,3.897963333132637e-05
efficientad,screw,good/030.png,0.466545,0.46651381254196167,True,3.118745803831757e-05
efficientad,screw,good/031.png,0.500231,0.5002430081367493,True,1.2008136749286358e-05
efficientad,screw,good/032.png,0.479555,0.47956687211990356,True,1.1872119903555411e-05
efficientad,screw,good/034.png,0.493744,0.49378877878189087,True,4.477878189085294e-05
efficientad,screw,good/035.png,0.533683,0.5337733626365662,True,9.036263656614363e-05
efficientad,screw,good/037.png,0.491535,0.49156126379966736,True,2.62637996673587e-05
efficientad,screw,good/039.png,0.535302,0.5353104472160339,True,8.447216033991012e-06
efficientad,screw,manipulated_front/004.png,0.701473,0.7015210390090942,True,4.8039009094225094e-05
efficientad,screw,manipulated_front/009.png,0.593915,0.5938902497291565,True,2.4750270843476585e-05
efficientad,screw,manipulated_front/010.png,0.770288,0.7704365253448486,True,0.0001485253448486601
efficientad,screw,manipulated_front/011.png,0.58437,0.5844171643257141,True,4.716432571416629e-05
efficientad,screw,manipulated_front/012.png,0.663037,0.6630722880363464,True,3.528803634644806e-05
efficientad,screw,manipulated_front/013.png,0.64827,0.6482512950897217,True,1.870491027833321e-05
efficientad,screw,manipulated_front/015.png,0.714844,0.714847207069397,True,3.2070693969377118e-06
efficientad,screw,manipulated_front/016.png,0.728702,0.7287234663963318,True,2.1466396331826232e-05
efficientad,screw,manipulated_front/020.png,0.55899,0.5589427947998047,True,4.720520019529939e-05
efficientad,screw,manipulated_front/022.png,0.625548,0.625505268573761,True,4.273142623900661e-05
efficientad,screw,scratch_head/001.png,0.581869,0.5818285942077637,True,4.04057922362977e-05
efficientad,screw,scratch_head/007.png,0.685099,0.6852152347564697,True,0.00011623475646971304
efficientad,screw,scratch_head/009.png,0.742117,0.7421325445175171,True,1.5544517517063206e-05
efficientad,screw,scratch_head/012.png,0.738552,0.7385315895080566,True,2.0410491943345654e-05
efficientad,screw,scratch_head/014.png,0.570577,0.5705848932266235,True,7.89322662353431e-06
efficientad,screw,scratch_head/015.png,0.665536,0.6655275821685791,True,8.4178314209149e-06
efficientad,screw,scratch_head/016.png,0.606336,0.6063170433044434,True,1.8956695556626713e-05
efficientad,screw,scratch_head/018.png,0.592049,0.5920554995536804,True,6.499553680372472e-06
efficientad,screw,scratch_head/020.png,0.581335,0.5813280940055847,True,6.905994415329353e-06
efficientad,screw,scratch_head/022.png,0.604634,0.604722261428833,True,8.826142883300303e-05
efficientad,screw,scratch_head/023.png,0.606147,0.6061771512031555,True,3.015120315552622e-05
efficientad,screw,scratch_neck/000.png,0.656592,0.6566065549850464,True,1.4554985046433266e-05
efficientad,screw,scratch_neck/001.png,0.81624,0.8162029981613159,True,3.7001838684047605e-05
efficientad,screw,scratch_neck/002.png,0.618563,0.6185151934623718,True,4.7806537628147794e-05
efficientad,screw,scratch_neck/005.png,0.680892,0.6809008121490479,True,8.812149047798812e-06
efficientad,screw,scratch_neck/009.png,0.780459,0.7805657386779785,True,0.00010673867797850178
efficientad,screw,scratch_neck/010.png,0.685972,0.6859732866287231,True,1.2866287231183549e-06
efficientad,screw,scratch_neck/011.png,0.627142,0.6271880269050598,True,4.60269050598372e-05
efficientad,screw,scratch_neck/012.png,0.840324,0.8403085470199585,True,1.5452980041463782e-05
efficientad,screw,scratch_neck/015.png,1.0,1.0,True,0.0
efficientad,screw,scratch_neck/016.png,1.0,1.0,True,0.0
efficientad,screw,scratch_neck/019.png,0.892832,0.8927822709083557,True,4.9729091644246104e-05
efficientad,screw,scratch_neck/020.png,0.822249,0.8222898244857788,True,4.0824485778800934e-05
efficientad,screw,scratch_neck/021.png,1.0,1.0,True,0.0
efficientad,screw,scratch_neck/024.png,0.813665,0.8137162923812866,True,5.129238128664948e-05
efficientad,screw,thread_side/000.png,0.503066,0.5030322074890137,True,3.3792510986341284e-05
efficientad,screw,thread_side/002.png,1.0,1.0,True,0.0
efficientad,screw,thread_side/003.png,0.546832,0.5467851161956787,True,4.6883804321273814e-05
efficientad,screw,thread_side/005.png,0.555678,0.5557299852371216,True,5.1985237121576766e-05
efficientad,screw,thread_side/011.png,0.565969,0.5659646391868591,True,4.360813140924513e-06
efficientad,screw,thread_side/013.png,0.584012,0.5840684175491333,True,5.6417549133325195e-05
efficientad,screw,thread_side/014.png,0.583011,0.5829888582229614,True,2.214177703852016e-05
efficientad,screw,thread_side/015.png,0.540405,0.5403770208358765,True,2.7979164123559386e-05
efficientad,screw,thread_side/016.png,0.535626,0.535592794418335,True,3.320558166508558e-05
efficientad,screw,thread_side/017.png,0.552655,0.552686333656311,True,3.13336563110278e-05
efficientad,screw,thread_side/020.png,0.482541,0.482595294713974,True,5.429471397400132e-05
efficientad,screw,thread_side/021.png,0.601686,0.6016715168952942,True,1.4483104705864669e-05
efficientad,screw,thread_top/000.png,0.762317,0.7622553110122681,True,6.168898773195597e-05
efficientad,screw,thread_top/001.png,0.806938,0.806886613368988,True,5.138663101200702e-05
efficientad,screw,thread_top/003.png,0.631761,0.631761908531189,True,9.085311889478476e-07
efficientad,screw,thread_top/005.png,0.968463,0.9683801531791687,True,8.28468208312616e-05
efficientad,screw,thread_top/006.png,0.936744,0.936717689037323,True,2.6310962677023042e-05
efficientad,screw,thread_top/007.png,0.875669,0.8756401538848877,True,2.884611511233537e-05
efficientad,screw,thread_top/008.png,0.658289,0.6582808494567871,True,8.15054321290365e-06
efficientad,screw,thread_top/009.png,0.589386,0.5893514752388,True,3.4524761199916654e-05
efficientad,screw,thread_top/010.png,0.848198,0.8481802940368652,True,1.770596313477313e-05
efficientad,screw,thread_top/011.png,1.0,1.0,True,0.0
efficientad,screw,thread_top/013.png,0.76183,0.7618426084518433,True,1.2608451843254542e-05
efficientad,screw,thread_top/015.png,0.612688,0.6126710176467896,True,1.69823532104596e-05
efficientad,screw,thread_top/019.png,1.0,1.0,True,0.0
efficientad,pill,color/004.png,0.586771,0.586767315864563,True,3.684135437054259e-06
efficientad,pill,color/005.png,0.566893,0.5668890476226807,True,3.9523773193161915e-06
efficientad,pill,color/006.png,0.637526,0.6375636458396912,True,3.7645839691125005e-05
efficientad,pill,color/009.png,0.561351,0.5613460540771484,True,4.945922851606888e-06
efficientad,pill,color/010.png,0.507044,0.5070419907569885,True,2.0092430115248305e-06
efficientad,pill,color/016.png,0.500685,0.5006881952285767,True,3.1952285766134736e-06
efficientad,pill,color/018.png,0.692816,0.6928154826164246,True,5.173835754268552e-07
efficientad,pill,color/019.png,1.0,1.0,True,0.0
efficientad,pill,color/020.png,0.520948,0.5209503769874573,True,2.3769874573087435e-06
efficientad,pill,combined/000.png,0.534397,0.534404993057251,True,7.993057250965663e-06
efficientad,pill,combined/003.png,0.666981,0.6669711470603943,True,9.852939605758948e-06
efficientad,pill,combined/004.png,0.522517,0.52251797914505,True,9.791450500395982e-07
efficientad,pill,combined/005.png,0.564743,0.5647450685501099,True,2.0685501098682835e-06
efficientad,pill,combined/007.png,0.508573,0.5085830688476562,True,1.00688476561972e-05
efficientad,pill,combined/008.png,0.533415,0.5334197878837585,True,4.78788375857242e-06
efficientad,pill,combined/010.png,0.522744,0.5227493643760681,True,5.3643760681287844e-06
efficientad,pill,combined/011.png,0.530805,0.5308141708374023,True,9.170837402372456e-06
efficientad,pill,combined/014.png,0.623968,0.6239805221557617,True,1.2522155761751641e-05
efficientad,pill,combined/015.png,0.534123,0.5341344475746155,True,1.1447574615464085e-05
efficientad,pill,contamination/004.png,0.498244,0.4982456564903259,True,1.6564903259075336e-06
efficientad,pill,contamination/008.png,0.510444,0.51045823097229,True,1.423097229003023e-05
efficientad,pill,contamination/010.png,0.508284,0.508294939994812,True,1.0939994812053655e-05
efficientad,pill,contamination/014.png,0.546506,0.5465319752693176,True,2.5975269317579652e-05
efficientad,pill,contamination/017.png,0.522344,0.5223517417907715,True,7.741790771453871e-06
efficientad,pill,contamination/018.png,0.509078,0.509075939655304,True,2.0603446960754113e-06
efficientad,pill,contamination/020.png,0.510203,0.5102035403251648,True,5.403251648328222e-07
efficientad,pill,crack/000.png,0.500824,0.5008226037025452,True,1.3962974548809015e-06
efficientad,pill,crack/002.png,0.50677,0.5067722201347351,True,2.2201347350536693e-06
efficientad,pill,crack/006.png,0.518973,0.5189801454544067,True,7.145454406720653e-06
efficientad,pill,crack/009.png,0.507684,0.5076892971992493,True,5.297199249243434e-06
efficientad,pill,crack/010.png,0.49758,0.49758031964302063,True,3.196430206076073e-07
efficientad,pill,crack/013.png,0.49671,0.4967098832130432,True,1.1678695677197481e-07
efficientad,pill,crack/014.png,0.509868,0.5098766684532166,True,8.668453216564842e-06
efficientad,pill,crack/015.png,0.502229,0.502230703830719,True,1.703830718957633e-06
efficientad,pill,crack/016.png,0.511535,0.5115441083908081,True,9.108390808143518e-06
efficientad,pill,crack/018.png,0.558195,0.5582004189491272,True,5.418949127200534e-06
efficientad,pill,crack/019.png,0.555041,0.5550442934036255,True,3.2934036254816945e-06
efficientad,pill,crack/023.png,0.502105,0.5021035075187683,True,1.492481231712972e-06
efficientad,pill,crack/024.png,0.494323,0.4943227767944336,True,2.232055664186383e-07
efficientad,pill,faulty_imprint/002.png,0.500509,0.5005083084106445,True,6.915893554504393e-07
efficientad,pill,faulty_imprint/004.png,0.498442,0.49844297766685486,True,9.776668548622247e-07
efficientad,pill,faulty_imprint/009.png,0.508752,0.5087538361549377,True,1.8361549377621245e-06
efficientad,pill,faulty_imprint/011.png,0.503702,0.5037033557891846,True,1.3557891845872305e-06
efficientad,pill,faulty_imprint/014.png,0.499488,0.4994841516017914,True,3.848398208605719e-06
efficientad,pill,faulty_imprint/015.png,0.504491,0.5044929385185242,True,1.9385185241471703e-06
efficientad,pill,good/000.png,0.492156,0.4921547472476959,True,1.2527523040595234e-06
efficientad,pill,good/001.png,0.492584,0.49258363246917725,True,3.6753082277574123e-07
efficientad,pill,good/002.png,0.493653,0.49365532398223877,True,2.3239822387610687e-06
efficientad,pill,good/004.png,0.490981,0.49097877740859985,True,2.2225914001472447e-06
efficientad,pill,good/006.png,0.494621,0.4946189224720001,True,2.0775279998552776e-06
efficientad,pill,good/007.png,0.49688,0.4968825876712799,True,2.5876712799188795e-06
efficientad,pill,good/008.png,0.493301,0.49330127239227295,True,2.7239227295972057e-07
efficientad,pill,good/012.png,0.493152,0.49315157532691956,True,4.2467308042359875e-07
efficientad,pill,good/013.png,0.493826,0.493825763463974,True,2.3653602598816548e-07
efficientad,pill,good/015.png,0.494823,0.4948219656944275,True,1.034305572522598e-06
efficientad,pill,good/018.png,0.492257,0.49225786328315735,True,8.632831573485156e-07
efficientad,pill,good/022.png,0.494004,0.49400314688682556,True,8.531131744371478e-07
efficientad,pill,good/024.png,0.49324,0.49323907494544983,True,9.250545501826579e-07
efficientad,pill,pill_type/000.png,0.60691,0.6069110035896301,True,1.0035896301774372e-06
efficientad,pill,pill_type/001.png,0.620049,0.6200562715530396,True,7.2715530395894845e-06
efficientad,pill,pill_type/002.png,0.783803,0.7837195992469788,True,8.34007530212677e-05
efficientad,pill,pill_type/003.png,1.0,1.0,True,0.0
efficientad,pill,pill_type/004.png,0.780198,0.7801695466041565,True,2.8453395843452967e-05
efficientad,pill,pill_type/006.png,0.680044,0.6800476908683777,True,3.6908683777037155e-06
efficientad,pill,scratch/001.png,0.501008,0.501009464263916,True,1.4642639160067361e-06
efficientad,pill,scratch/002.png,0.498062,0.49806204438209534,True,4.438209533219606e-08
efficientad,pill,scratch/004.png,0.498261,0.49826285243034363,True,1.852430343618483e-06
efficientad,pill,scratch/005.png,0.49611,0.4961102604866028,True,2.6048660278776836e-07
efficientad,pill,scratch/006.png,0.508288,0.508289098739624,True,1.0987396240613734e-06
efficientad,pill,scratch/007.png,0.5027,0.5027028918266296,True,2.891826629602967e-06
efficientad,pill,scratch/008.png,0.500512,0.5005137920379639,True,1.7920379639102535e-06
efficientad,pill,scratch/009.png,0.505457,0.5054576396942139,True,6.396942138220396e-07
efficientad,pill,scratch/010.png,0.516901,0.5169094800949097,True,8.4800949096131e-06
efficientad,pill,scratch/012.png,0.498461,0.4984605610370636,True,4.3896293638878703e-07
efficientad,pill,scratch/013.png,0.50321,0.50321364402771,True,3.6440277099147877e-06
efficientad,pill,scratch/014.png,0.505803,0.5058064460754395,True,3.4460754394505244e-06
efficientad,pill,scratch/015.png,0.507206,0.5072048306465149,True,1.169353485153124e-06
efficientad,pill,scratch/016.png,0.49536,0.495360404253006,True,4.042530059589211e-07
efficientad,pill,scratch/017.png,0.500085,0.5000865459442139,True,1.5459442138654467e-06
efficientad,pill,scratch/019.png,0.50078,0.5007811784744263,True,1.178474426266618e-06
efficientad,pill,scratch/020.png,0.509503,0.509505569934845,True,2.5699348449315096e-06
efficientad,pill,scratch/021.png,0.517918,0.5179207921028137,True,2.792102813731212e-06
efficientad,pill,scratch/022.png,0.498464,0.4984641373157501,True,1.3731575010389463e-07
efficientad,pill,scratch/023.png,0.504728,0.5047255754470825,True,2.42455291743493e-06
